item_db[501,"name"] = "Poção Vermelha"
item_db[7721,"name"] = "Baú de Tesouro"
item_db[7722,"name"] = "Lista de Débitos"
item_db[7723,"name"] = "Diamante da Ruína"
item_db[7724,"name"] = "Esquecida Arte Secreta"
item_db[7725,"name"] = "Esmeralda dos Azarados"
item_db[7726,"name"] = "Recordação do Rei"
item_db[7727,"name"] = "Vale de HP"
item_db[7728,"name"] = "Vale de SP"
item_db[7730,"name"] = "Certificado de Missão 1"
item_db[7731,"name"] = "Certificado de Missão 2"
item_db[7732,"name"] = "Certificado de Missão 3"
item_db[7733,"name"] = "Certificado de Missão 4"
item_db[7734,"name"] = "Certificado de Missão 5"
item_db[7735,"name"] = "Certificado de Missão 6"
item_db[7736,"name"] = "Certificado de Missão 7"
item_db[7737,"name"] = "Certificado de Missão 8"
item_db[7738,"name"] = "Certificado de Missão 9"
item_db[7739,"name"] = "Certificado de Missão 10"
item_db[7740,"name"] = "Certificado de Missão 11"
item_db[7741,"name"] = "Certificado de Missão 12"
item_db[7742,"name"] = "Palmito em Conserva"
item_db[7743,"name"] = "Geléia de Morango"
item_db[7744,"name"] = "Pudim de Leite"
item_db[7745,"name"] = "Doce de Batata-Doce"
item_db[7746,"name"] = "Doce de Tapioca"
item_db[7747,"name"] = "Compota de Laranja"
item_db[7748,"name"] = "Doce de Feijão"
item_db[7749,"name"] = "Doce de Banana"
item_db[7750,"name"] = "Cocada Cremosa"
item_db[7751,"name"] = "Velha Vestimenta Branca"
item_db[7752,"name"] = "Crânio Atordoante"
item_db[7753,"name"] = "Utensílio Rural Quebrado"
item_db[7754,"name"] = "Coroa Quebrada"
item_db[7755,"name"] = "Bloco de Pesquisa"
item_db[7756,"name"] = "Livro Lacrado"
item_db[7757,"name"] = "Mythril"
item_db[7760,"name"] = "Livro Mágico de Yaga"
item_db[7761,"name"] = "Garrafa de Magia"
item_db[7762,"name"] = "Pilão Yaga"
item_db[7763,"name"] = "Erva Grudenta"
item_db[7764,"name"] = "Adesivos Fortes"
item_db[7765,"name"] = "Remédio de Baba-Yaga"
item_db[7766,"name"] = "Alface"
item_db[7767,"name"] = "Bolo para Bichinho"
item_db[7772,"name"] = "ÁÙ"
item_db[7773,"name"] = "Emblema de Guerra"
item_db[7774,"name"] = "Ticket da Donzela Verde"
item_db[7775,"name"] = "Ticket de Coelho"
item_db[7776,"name"] = "Passe Antigravitacional"
item_db[7781,"name"] = "Caixinha de Corações"
item_db[7782,"name"] = "Chave Dourada"
item_db[7783,"name"] = "Chave Prateada"
item_db[7794,"name"] = "O Corvo do Destino"
item_db[7795,"name"] = "Álbum de Fotos de Mammi"
item_db[7796,"name"] = "Autógrafo do Autor"
item_db[7797,"name"] = "Bilhete do Autor"
item_db[7798,"name"] = "Fragmento da Escuridão"
item_db[7799,"name"] = "Cristal da Escuridão"
item_db[7801,"name"] = "Fan Letter"
item_db[7802,"name"] = "Signature Notebook"
item_db[7806,"name"] = "God Anvil"
item_db[7807,"name"] = "God Mineral"
item_db[7808,"name"] = "God Hammer"
item_db[7809,"name"] = "God Furnace"
item_db[7810,"name"] = "Symbol of Richness"
item_db[7812,"name"] = "Symbol of Bravery"
item_db[7817,"name"] = "Symbol of Peace"
item_db[7818,"name"] = "Jessur's Necklace"
item_db[7820,"name"] = "Pele do Imperador Morroc"
item_db[7821,"name"] = "Maçã Bichada"
item_db[7822,"name"] = "Churrasco Selvagem"
item_db[7823,"name"] = "Espetinho Vegetariano"
item_db[7824,"name"] = "Refresco"
item_db[7825,"name"] = "Pedra do Herói"
item_db[7826,"name"] = "Papel da Guarda Continental"
item_db[7828,"name"] = "Emblema de Bravura"
item_db[7829,"name"] = "Emblema de Valor"
item_db[7830,"name"] = "Lágrima da Deusa"
item_db[7831,"name"] = "Símbolo da Valquíria"
item_db[7832,"name"] = "Pedaço de Vestimenta"
item_db[7833,"name"] = "Cinzas de Herói"
item_db[7834,"name"] = "Anel de Andvari"
item_db[7835,"name"] = "Crepúsculo Vermelho"
item_db[7836,"name"] = "Essência do Alvorecer"
item_db[7837,"name"] = "Luar Gélido"
item_db[7838,"name"] = "Constelação Obscura"
item_db[7839,"name"] = "Chave de Cristal"
item_db[7840,"name"] = "Presente da Valquíria"
item_db[7850,"name"] = "Tronco Especial"
item_db[7854,"name"] = "Comodo Festival Ticket"
item_db[7858,"name"] = "Esfera Mágica Amarela"
item_db[7859,"name"] = "Ticket de Jogo"
item_db[7860,"name"] = "Doce de Marshmallow"
item_db[7861,"name"] = "Chicle Recheado Buzzy Bol"
item_db[7862,"name"] = "Marshmallow"
item_db[7863,"name"] = "Ouro Especial"
item_db[7864,"name"] = "Flor do Amor"
item_db[7873,"name"] = "Pergaminho de MVP"
item_db[7874,"name"] = "Pergaminho de Honra"
item_db[7876,"name"] = "Chave Dourada"
item_db[7877,"name"] = "Anel Vermelho"
item_db[7878,"name"] = "Cabelo de Lusalka"
item_db[7879,"name"] = "Fio Dourado"
item_db[7880,"name"] = "Colher de Prata de Babayaga"
item_db[7881,"name"] = "Livro Mágico Misterioso"
item_db[7882,"name"] = "Ramo Afiado"
item_db[7883,"name"] = "Flauta de Madeira"
item_db[7884,"name"] = "Jade Rachada"
item_db[7908,"name"] = "Cupom de Cabeleireiro"
item_db[7909,"name"] = "Biscoito Roubado"
item_db[7910,"name"] = "Doce Roubado"
item_db[7911,"name"] = "Chapéu de Yulia"
item_db[7919,"name"] = "Ticket do Festival"
item_db[7923,"name"] = "Krathong"
item_db[7928,"name"] = "Bandeira Nacional"
item_db[7929,"name"] = "Moeda de Ouro"
item_db[7931,"name"] = "Kit de Veneno"
item_db[7932,"name"] = "Nerium"
item_db[7933,"name"] = "Lantana"
item_db[7934,"name"] = "Makulrata"
item_db[7935,"name"] = "Celatom"
item_db[7936,"name"] = "Scoforia"
item_db[7937,"name"] = "Amoena"
item_db[7938,"name"] = "Partículas de Luz"
item_db[7939,"name"] = "Galho Antigo"
item_db[7940,"name"] = "Armadilha Especial"
item_db[7941,"name"] = "Ticket de Dia das Bruxas"
item_db[7942,"name"] = "Carta de Chico"
item_db[7943,"name"] = "Camarão na Moranga"
item_db[7946,"name"] = "Anel de Ouro do Dia dos Namorados"
item_db[7947,"name"] = "Anel de Prata do Dia dos Namorados"
item_db[7948,"name"] = "Caixa"
item_db[7949,"name"] = "Seda de Felpa"
item_db[7974,"name"] = "Pedaço de Ilusão"
item_db[7975,"name"] = "Chocolate do Cupido"
item_db[7977,"name"] = "Medalha E.S.T.R.E.L.A"
item_db[7978,"name"] = "Cartão Chinês 1"
item_db[7979,"name"] = "Cartão Chinês 2"
item_db[7980,"name"] = "Cartão Chinês 3"
item_db[7981,"name"] = "Cartão Chinês 4"
item_db[7982,"name"] = "Cartão Chinês 5"
item_db[7983,"name"] = "Cartão Chinês 6"
item_db[7984,"name"] = "Cartão Chinês 7"
item_db[7985,"name"] = "Cartão Chinês 8"
item_db[7986,"name"] = "Cartão Chinês 9"
item_db[7987,"name"] = "Cartão Chinês 10"
item_db[7988,"name"] = "Cartão Chinês 11"
item_db[7989,"name"] = "Cartão Chinês 12"
item_db[7990,"name"] = "Cartão Chinês 13"
item_db[7991,"name"] = "Cartão Chinês 14"
item_db[7992,"name"] = "Cartão Chinês 15"
item_db[7993,"name"] = "Cartão Chinês 16"
item_db[7994,"name"] = "Cartão Chinês 17"
item_db[7995,"name"] = "Cartão Chinês 18"
item_db[7996,"name"] = "Cartão Chinês 19"
item_db[7997,"name"] = "Cartão Chinês 20"
item_db[7998,"name"] = "Cartão Chinês 21"
item_db[7999,"name"] = "Cartão Chinês 22"
item_db[9001,"name"] = "Ovo de Poring"
item_db[9002,"name"] = "Ovo de Drops"
item_db[9003,"name"] = "Ovo de Poporing"
item_db[9004,"name"] = "Ovo de Lunático"
item_db[9005,"name"] = "Ovo de Picky"
item_db[9006,"name"] = "Ovo de Chonchon"
item_db[9007,"name"] = "Ovo de Chonchon de Aço"
item_db[9008,"name"] = "Ovo de Mosca Caçadora"
item_db[9009,"name"] = "Ovo de Bebê Selvagem"
item_db[9010,"name"] = "Ovo de Lobo do Deserto Bebê"
item_db[9011,"name"] = "Ovo de Rocker"
item_db[9012,"name"] = "Ovo de Esporo"
item_db[9013,"name"] = "Ovo de Esporo Venenoso"
item_db[9014,"name"] = "Ovo de PecoPeco"
item_db[9015,"name"] = "Ovo de Fumacento"
item_db[9016,"name"] = "Ovo de Yoyo"
item_db[9017,"name"] = "Ovo de Guerreiro Orc"
item_db[9018,"name"] = "Ovo de Munak"
item_db[9019,"name"] = "Ovo de Dokebi"
item_db[9020,"name"] = "Ovo de Sohee"
item_db[9021,"name"] = "Ovo de Ísis"
item_db[9022,"name"] = "Ovo de Petite Verde"
item_db[9023,"name"] = "Ovo de Deviruchi"
item_db[9024,"name"] = "Ovo de Bafomé Jr."
item_db[9025,"name"] = "Ovo de Bongun"
item_db[9026,"name"] = "Ovo de Jirtas"
item_db[9027,"name"] = "Ovo de Alice"
item_db[9028,"name"] = "Ovo de Mascote Buzzy Brother"
item_db[9029,"name"] = "Ovo de Goblin Natalino"
item_db[9030,"name"] = "Ovo de Donzela Verde"
item_db[9031,"name"] = "Ovo de Coelho"
item_db[9032,"name"] = "Ovo de Goblin (Adaga)"
item_db[9033,"name"] = "Ovo de Goblin (Mangual)"
item_db[9034,"name"] = "Ovo de Goblin (Martelo)"
item_db[9035,"name"] = "Ovo de Deletério"
item_db[9036,"name"] = "Ovo de Diabolik"
item_db[9037,"name"] = "Ovo de Andarilho"
item_db[9040,"name"] = "Ovo de Mao Guai"
item_db[9041,"name"] = "Ovo de Gato de Folha"
item_db[9042,"name"] = "Ovo de Loli Ruri"
item_db[9043,"name"] = "Ovo de Marionette"
item_db[9044,"name"] = "Ovo de Shinobi"
item_db[9045,"name"] = "Ovo de Sussurro"
item_db[9046,"name"] = "Ovo de Líder Goblin"
item_db[9047,"name"] = "Ovo de Ninfa Perversa"
item_db[9048,"name"] = "Ovo de Miyabi Ningyo"
item_db[9049,"name"] = "Ovo de Dullahan"
item_db[9050,"name"] = "Ovo de Medusa"
item_db[9051,"name"] = "Ovo do Atirador de Pedras"
item_db[9052,"name"] = "Ovo de Incubus"
item_db[9053,"name"] = "Ovo de Golem"
item_db[9054,"name"] = "Ovo de Pesadelo"
item_db[9055,"name"] = "Ovo de Succubus"
item_db[9056,"name"] = "Ovo de Imp"
item_db[9058,"name"] = "Ovo de Lebre da Neve"
item_db[9059,"name"] = "Ovo de Tikbalang"
item_db[9062,"name"] = "Ovo de Bebê Poring"
item_db[9068,"name"] = "Ovo de Unicórnio"
item_db[9101,"name"] = "Gaiola Portátil do Zumbichano"
item_db[9113,"name"] = "Ovo de Esqueleão"
item_db[10001,"name"] = "Elmo de Crânio"
item_db[10002,"name"] = "Máscara de Oxigênio para Bichinhos"
item_db[10003,"name"] = "Capacete Espacial"
item_db[10004,"name"] = "Chupeta"
item_db[10005,"name"] = "Peruca"
item_db[10006,"name"] = "Ornamento da Rainha"
item_db[10007,"name"] = "Laço de Seda"
item_db[10008,"name"] = "Pavana"
item_db[10009,"name"] = "Flor Selvagem"
item_db[10010,"name"] = "Panela Velha"
item_db[10011,"name"] = "Ornato Estelar"
item_db[10012,"name"] = "Casca de Ovo Minúscula"
item_db[10013,"name"] = "Mochila"
item_db[10014,"name"] = "Óculos de Rocker"
item_db[10015,"name"] = "Laço Verde"
item_db[10016,"name"] = "Sino de Ouro"
item_db[10017,"name"] = "Saia Havaiana"
item_db[10018,"name"] = "Coroa de Macaco"
item_db[10019,"name"] = "Pano Vermelho"
item_db[10020,"name"] = "Espada chinesa"
item_db[10022,"name"] = "Brinco de Ouro"
item_db[10023,"name"] = "Bolsa Verde de Jóias"
item_db[10024,"name"] = "Óculos Engraçados"
item_db[10025,"name"] = "Tiara de Cabelo"
item_db[10026,"name"] = "Cantil de Vinho"
item_db[10027,"name"] = "Auréola Brilhante"
item_db[10028,"name"] = "Medalha de Flor"
item_db[10029,"name"] = "Ornamento de Jade"
item_db[10030,"name"] = "Leque de Verão"
item_db[10031,"name"] = "Símbolo da Morte"
item_db[10032,"name"] = "Coroa Real"
item_db[10033,"name"] = "Peruca do Atirador"
item_db[10034,"name"] = "Máscara de Baile"
item_db[10035,"name"] = "Mola de Corda"
item_db[10036,"name"] = "Chifres Infernais"
item_db[10038,"name"] = "Protetor de Chifre"
item_db[10040,"name"] = "Coleira Vermelha com Sino"
item_db[10042,"name"] = "Juba Negra"
item_db[11000,"name"] = "História de Prontera"
item_db[11001,"name"] = "A Redenção de Grashnir"
item_db[11002,"name"] = "Mestre-Cuca Orleans Vol.1"
item_db[11003,"name"] = "Lendas das Kafras Vol.1"
item_db[11004,"name"] = "Livro Antigo"
item_db[11005,"name"] = "A Família Real de Rune-Midgard"
item_db[11006,"name"] = "A Maldição do Navio Itinerante"
item_db[11007,"name"] = "Boteco de Quinta Categoria"
item_db[11008,"name"] = "Dicionário Biográfico"
item_db[11009,"name"] = "Os invasores de Prontera"
item_db[11011,"name"] = "Caderno de Varmunt"
item_db[11012,"name"] = "Relatório da Expedição"
item_db[11013,"name"] = "Relatório da Expedição Vol. 1"
item_db[11014,"name"] = "Relatório da Expedição Vol. 2"
item_db[11015,"name"] = "Relatório da Expedição Vol. 3"
item_db[11016,"name"] = "Relatório da Expedição Vol. 4"
item_db[11018,"name"] = "Itens de Esplendor à Venda"
item_db[11019,"name"] = "Itens de Esplendor à Venda"
item_db[11022,"name"] = "Livro de Culinária Avançada"
item_db[11023,"name"] = "Como Aumentar sua Força"
item_db[11024,"name"] = "Como Aumentar sua Energia"
item_db[11056,"name"] = "Guia do Espiritualista"
item_db[11060,"name"] = "Livro: Cristais de Energia"
item_db[11061,"name"] = "Catálogo de Honra"
item_db[11501,"name"] = "Poção Branca Leve"
item_db[11502,"name"] = "Poção Refrescante Azul"
item_db[11503,"name"] = "Poção Branca de Guerra"
item_db[11504,"name"] = "Poção Azul de Guerra"
item_db[11513,"name"] = "Pastilha Refrescante"
item_db[11514,"name"] = "Poção Compacta Enriquecida"
item_db[11515,"name"] = "Coco"
item_db[11516,"name"] = "Açaí"
item_db[11517,"name"] = "Poção Puri"
item_db[11519,"name"] = "Torrada de Carne"
item_db[11520,"name"] = "Manga de Mora"
item_db[11521,"name"] = "Suco da Fruta da Pinguicula"
item_db[11522,"name"] = "Fluido Vermelho de Refugo"
item_db[11523,"name"] = "Fluido Amarelo de Refugo"
item_db[11524,"name"] = "Fluido Branco de Refugo"
item_db[11525,"name"] = "Chá Exótico de Mora"
item_db[11526,"name"] = "Esplenccino"
item_db[11532,"name"] = "Nasi Goreng"
item_db[11533,"name"] = "Saté"
item_db[11534,"name"] = "Água de Coco"
item_db[11536,"name"] = "Biscoito de Navio"
item_db[11537,"name"] = "Vassoura de Bruxa"
item_db[11538,"name"] = "Tentáculo Fresco de Polvo"
item_db[11547,"name"] = "Poção Violeta de GdE"
item_db[11548,"name"] = "Poção Branca de GdE"
item_db[11549,"name"] = "Poção Azul de GdE"
item_db[11550,"name"] = "Bolo de Abóbora"
item_db[11557,"name"] = "Poção Branca TE"
item_db[11558,"name"] = "Poção Branca Compacta TE"
item_db[11563,"name"] = "Chá Quente"
item_db[11564,"name"] = "Biscoito Melado"
item_db[11567,"name"] = "Poção para Aprendizes"
item_db[11575,"name"] = "Biscoito da Sorte"
item_db[11578,"name"] = "Pirulito de Bengala de Natal"
item_db[11580,"name"] = "Bala Natalina"
item_db[11581,"name"] = "Fatia de Bolo Natalino"
item_db[11592,"name"] = "Doce Misterioso Vermelho"
item_db[11593,"name"] = "Doce Misterioso Azul"
item_db[11594,"name"] = "Doce Misterioso Amarelo"
item_db[11595,"name"] = "Doce Misterioso Verde"
item_db[11597,"name"] = "Isoptero"
item_db[11600,"name"] = "Poção Sagrada"
item_db[11605,"name"] = "Biscoito de Morcego"
item_db[11616,"name"] = "Porco Defumado"
item_db[11704,"name"] = "KETUPAT"
item_db[11713,"name"] = "Doce da Joana"
item_db[12000,"name"] = "Rajada Congelante Nível 5"
item_db[12001,"name"] = "Cura Nível 3"
item_db[12002,"name"] = "Cura Nível 5"
item_db[12003,"name"] = "Teleporte Nível 1"
item_db[12004,"name"] = "Aljave"
item_db[12005,"name"] = "Aljave de Flechas de Ferro"
item_db[12006,"name"] = "Aljave de Flechas de Aço"
item_db[12007,"name"] = "Aljave de Flechas de Oridecon"
item_db[12008,"name"] = "Aljave de Flechas de Fogo"
item_db[12009,"name"] = "Aljave de Flechas de Prata"
item_db[12010,"name"] = "Aljave de Flechas de Vento"
item_db[12011,"name"] = "Aljave de Flechas de Pedra"
item_db[12012,"name"] = "Aljave de Flechas de Cristal"
item_db[12013,"name"] = "Aljave de Flechas de Sombra"
item_db[12014,"name"] = "Aljave de Flechas Imateriais"
item_db[12015,"name"] = "Aljave de Flechas Enferrujadas"
item_db[12016,"name"] = "Poção do Vento"
item_db[12017,"name"] = "Poção da Lentidão"
item_db[12018,"name"] = "Fogo de Artifício"
item_db[12019,"name"] = "Ovo Sagrado"
item_db[12020,"name"] = "Água Amaldiçoada"
item_db[12021,"name"] = "Carne de Porco"
item_db[12022,"name"] = "Galbi"
item_db[12023,"name"] = "Caixa de Presente"
item_db[12024,"name"] = "Bolsa Vermelha"
item_db[12025,"name"] = "Ovo do Festival de Dano"
item_db[12026,"name"] = "Ovo do Festival de Dano"
item_db[12027,"name"] = "Caixa Risonha"
item_db[12028,"name"] = "Caixa do Trovão"
item_db[12029,"name"] = "Caixa da Escuridão"
item_db[12030,"name"] = "Caixa do Ressentimento"
item_db[12031,"name"] = "Caixa da Sonolência"
item_db[12032,"name"] = "Caixa da Tempestade"
item_db[12033,"name"] = "Caixa da Luz do Sol"
item_db[12034,"name"] = "Caixa do Arquejo"
item_db[12040,"name"] = "Pedra do Sábio"
item_db[12041,"name"] = "Pernas de Gafanhoto Fritas"
item_db[12042,"name"] = "Palmípede Temperado"
item_db[12043,"name"] = "Bife Bombástico"
item_db[12044,"name"] = "Bife Marinado com Ervas"
item_db[12045,"name"] = "Panqueca de Lutie"
item_db[12046,"name"] = "Chá de Ervas com Uvas"
item_db[12047,"name"] = "Chá Vermelho de Outono"
item_db[12048,"name"] = "Chá de Ervas e Mel"
item_db[12049,"name"] = "Vinho de Frutas de Morroc"
item_db[12050,"name"] = "Vinho de Mastela"
item_db[12051,"name"] = "Garras de Caranguejo no Vapor"
item_db[12052,"name"] = "Frutos do Mar Sortidos"
item_db[12053,"name"] = "Sopa de Ostra"
item_db[12054,"name"] = "Água-Viva Temperada"
item_db[12055,"name"] = "Pão de Carne Picante Frito"
item_db[12056,"name"] = "Sopa de Tinta de Lula e Ovos de Sapo"
item_db[12057,"name"] = "Macarrão Liso"
item_db[12058,"name"] = "Queijo Gratinado com Tentáculos"
item_db[12059,"name"] = "Macarrão Frio de Lutie"
item_db[12060,"name"] = "Asa de Morcego com Abóbora no Vapor"
item_db[12061,"name"] = "Suco de Uva e Mel"
item_db[12062,"name"] = "Bolo-Mousse de Chocolate"
item_db[12063,"name"] = "Salada de Frutas"
item_db[12064,"name"] = "Sanduíche Cremoso"
item_db[12065,"name"] = "Salada Verde"
item_db[12066,"name"] = "Caudas de Macaco Fritas"
item_db[12067,"name"] = "Suco Misto"
item_db[12068,"name"] = "Batata-Doce Frita"
item_db[12069,"name"] = "Lábios Fossilizados no Vapor"
item_db[12070,"name"] = "Caudas de Escorpião Fritas"
item_db[12071,"name"] = "Bife Marinado Brilhante"
item_db[12072,"name"] = "Assado Inteiro"
item_db[12073,"name"] = "Pé de Urso Especial"
item_db[12074,"name"] = "Saté de Tendões"
item_db[12075,"name"] = "Língua no Vapor"
item_db[12076,"name"] = "Vinho de Cogumelo Vermelho"
item_db[12077,"name"] = "Chá de Ervas e Geléia Real Especial"
item_db[12078,"name"] = "Chá da Família Real"
item_db[12079,"name"] = "Tristam 12 Anos"
item_db[12080,"name"] = "Coquetel Sopro do Dragão"
item_db[12081,"name"] = "Bebida Amargosa"
item_db[12082,"name"] = "Banquete Suntuoso"
item_db[12083,"name"] = "Burrito Gigante"
item_db[12084,"name"] = "Sopa de Dragão Ascendente"
item_db[12085,"name"] = "Cozido Imortal"
item_db[12086,"name"] = "Gratinado de Chilli e Camarão"
item_db[12087,"name"] = "Crocodilo no Vapor com Vegetais"
item_db[12088,"name"] = "Curry Incrivelmente Picante"
item_db[12089,"name"] = "Cozido de Carne Especial"
item_db[12090,"name"] = "Escorpiões do Deserto no Vapor"
item_db[12091,"name"] = "Bolo de Pêssego"
item_db[12092,"name"] = "Pão Doce Assombroso"
item_db[12093,"name"] = "Torrada Especial"
item_db[12094,"name"] = "Suco de Frutas Divino"
item_db[12095,"name"] = "Tônico de Hwergelmir"
item_db[12096,"name"] = "Sopa da Sorte"
item_db[12097,"name"] = "Espetinho Sortido"
item_db[12098,"name"] = "Bolinho de Arroz com Morango"
item_db[12099,"name"] = "Refrigerante Sangrento"
item_db[12100,"name"] = "Nove Caudas Cozidas"
item_db[12101,"name"] = "À¯ÀÚ"
item_db[12103,"name"] = "Galho Sangrento"
